rating_id,user_id,store_id,star_rating
2707,3819,17094,4
2708,3819,13625,4
2709,3819,18980,2
2710,3819,18725,5
2711,3819,13905,3
2712,3819,11500,3
2713,3819,4222,5
2714,3819,7399,3
2715,3819,6385,4
2716,3819,2900,3
2717,3819,12185,3
2718,3819,2246,5
2719,3819,13631,1
2720,3819,11793,1
2721,3819,17333,3
2722,3819,10045,3
2723,3819,11833,4
2724,3819,11058,4
2725,3819,7918,4
2726,3819,16234,4
2727,3829,17176,5
2728,3829,13041,3
2729,3829,18946,4
2730,3829,11697,4
2731,3829,3008,4
2732,3829,18497,3
2733,3829,3518,4
2734,3829,13085,3
2735,3829,8530,4
2736,3829,15336,4
2737,3829,4486,4
2738,3829,11077,2
2739,3829,14195,3
2740,3829,10171,4
2741,3829,17868,4
2742,3829,13254,4
2743,3829,3843,1
2744,3829,520,4
2745,3829,6148,4
2746,3829,14639,3
2747,3829,4356,4
2748,3829,5694,4
2749,3829,2861,2
2750,3829,4944,4
2751,3829,8290,4
2752,3829,424,5
2753,3829,15480,4
2754,3829,12005,3
2755,3829,8001,4
2756,3829,620,5
2757,3829,2707,3
2758,3829,15167,4
2759,3829,4998,5
2760,3829,14390,2
2761,3829,13951,4
2762,3829,243,5
2763,3829,2312,4
2764,3829,3877,4
2765,3829,17579,4
2766,3829,12340,3
2767,3829,6045,4
2768,3876,910,3
2769,3876,7889,4
2770,3876,16635,3
2771,3876,16793,3
2772,3876,10312,2
2773,3876,9453,3
2774,3876,14997,3
2775,3876,3057,4
2776,3876,14201,3
2777,3876,14791,2
2778,3876,18601,4
2779,3876,13251,5
2780,3876,3860,3
2781,3876,5571,4
2782,3876,8606,5
2783,3876,11588,3
2784,3876,13771,3
2785,3876,17444,3
2786,3876,3330,3
2787,3876,14518,2
2788,3876,14568,3
2789,3876,9545,3
2790,3876,6468,3
2791,3876,16515,5
2792,3876,2973,4
2793,3876,15729,4
2794,3876,5422,5
2795,3876,18096,4
2796,4112,8614,4
2797,4112,12553,1
2798,4112,7281,2
2799,4112,5569,5
2800,4112,2767,4
2801,4112,1682,4
2802,4112,17627,5
2803,4112,11681,4
2804,4112,13387,5
2805,4112,5183,4
2806,4112,16024,3
2807,4112,11002,3
2808,4112,14146,3
2809,4112,4427,4
2810,4112,15954,4
2811,4112,18817,2
2812,4112,2125,2
2813,4112,3970,3
2814,4112,17740,1
2815,4112,12249,4
2816,4112,8573,5
2817,4112,4406,3
2818,4112,11196,4
2819,4112,2804,2
2820,4112,4256,4
2821,4112,18731,3
2822,4142,13804,5
2823,4142,15119,2
2824,4142,4515,5
2825,4142,5934,5
2826,4142,18696,5
2827,4142,5637,5
2828,4142,11748,5
2829,4142,5754,5
2830,4142,14735,4
2831,4142,9249,3
2832,4142,28,3
2833,4142,18378,2
2834,4142,5370,3
2835,4142,13005,4
2836,4142,8802,3
2837,4142,1252,3
2838,4142,7742,3
2839,4142,16275,2
2840,4142,13849,5
2841,4142,2599,3
2842,4142,18422,3
2843,4142,7652,4
2844,4142,400,4
2845,4142,13975,5
2846,4142,6726,3
2847,4142,3860,4
2848,4142,11130,1
2849,4142,960,4
2850,4142,17230,4
2851,4142,6462,2
2852,4142,7487,4
2853,4142,7109,1
2854,4144,3267,2
2855,4144,4667,2
2856,4144,2156,3
2857,4144,9283,4
2858,4144,7192,4
2859,4144,14870,5
2860,4144,9692,3
2861,4144,9783,3
2862,4144,2811,4
2863,4144,7736,4
2864,4144,9676,4
2865,4144,1483,4
2866,4144,12435,3
2867,4144,4719,4
2868,4144,4999,5
2869,4144,13670,3
2870,4144,3817,3
2871,4144,7052,4
2872,4144,14793,4
2873,4144,13997,3
2874,4144,9547,3
2875,4144,5797,4
2876,4144,9763,1
2877,4153,2819,4
2878,4153,1430,4
2879,4153,2734,4
2880,4153,14812,3
2881,4153,12100,5
2882,4153,714,4
2883,4153,11324,3
2884,4153,7164,4
2885,4153,5783,3
2886,4153,5559,3
2887,4153,10915,4
2888,4153,10526,5
2889,4153,11721,5
2890,4153,16430,4
2891,4153,18558,4
2892,4153,17052,4
2893,4153,15859,3
2894,4153,8185,1
2895,4153,7053,3
2896,4153,6783,3
2897,4153,16101,5
2898,4153,16002,4
2899,4153,16641,4
2900,4153,9581,3
2901,4153,15851,4
2902,4153,5432,4
2903,4153,17907,4
2904,4153,18442,3
2905,4153,14254,5
2906,4153,5771,2
2907,4166,10802,2
2908,4166,5557,2
2909,4166,5510,4
2910,4166,3336,3
2911,4166,4275,3
2912,4166,18959,3
2913,4166,16188,2
2914,4166,14268,5
2915,4166,8906,4
2916,4166,5311,4
2917,4166,6212,5
2918,4166,18852,2
2919,4166,10546,3
2920,4166,9174,3
2921,4166,10766,2
2922,4166,3506,3
2923,4166,11410,3
2924,4166,15392,2
2925,4166,15461,4
2926,4166,3758,4
2927,4166,727,3
2928,4166,2458,5
2929,4166,10131,3
2930,4166,14619,4
2931,4166,14258,3
2932,4166,2600,4
2933,4166,5170,5
2934,4166,17137,3
2935,4166,12675,2
2936,4166,336,5
2937,4171,18883,4
2938,4171,2390,4
2939,4171,8085,4
2940,4171,9306,5
2941,4171,8875,2
2942,4171,16342,2
2943,4171,5992,5
2944,4171,11923,4
2945,4171,16937,4
2946,4171,13213,4
2947,4171,3126,1
2948,4171,17478,5
2949,4171,1943,1
2950,4171,9080,5
2951,4171,9147,3
2952,4171,16966,3
2953,4171,2934,3
2954,4171,5276,3
2955,4171,7609,4
2956,4171,15357,5
2957,4171,18200,4
2958,4171,14809,5
2959,4171,2818,3
2960,4171,18894,3
2961,4171,14760,4
2962,4171,7589,5
2963,4171,11403,3
2964,4171,1041,4
2965,4177,1953,2
2966,4177,8603,4
2967,4177,9073,4
2968,4177,18101,4
2969,4177,17690,1
2970,4177,18786,4
2971,4177,17563,4
2972,4177,5665,4
2973,4177,11616,3
2974,4177,17803,4
2975,4177,15847,3
2976,4177,7681,4
2977,4177,10623,3
2978,4177,8399,3
2979,4177,9196,5
2980,4177,18359,5
2981,4177,7338,3
2982,4177,15920,4
2983,4177,15881,3
2984,4177,10464,4
2985,4177,14552,4
2986,4177,1729,2
2987,4177,1841,4
2988,4177,8361,1
2989,4177,15925,2
2990,4177,3351,4
2991,4177,8190,3
2992,4205,14392,4
2993,4205,18845,4
2994,4205,14337,3
2995,4205,2444,5
2996,4205,11359,5
2997,4205,687,1
2998,4205,6122,4
2999,4205,1683,4
3000,4205,5991,4
3001,4205,10517,4
3002,4205,2676,4
3003,4205,131,4
3004,4205,16629,3
3005,4205,7710,3
3006,4205,6049,4
3007,4205,16008,4
3008,4205,11879,3
3009,4205,4288,2
3010,4205,13384,4
3011,4205,8582,5
3012,4205,9807,5
3013,4205,16450,3
3014,4205,14163,3
3015,4205,12745,4
3016,4205,9824,4
3017,4205,9460,2
3018,4205,10215,3
3019,4205,17705,4
3020,4205,5636,2
3021,4225,16013,1
3022,4225,7445,5
3023,4225,11103,4
3024,4225,5145,4
3025,4225,11873,4
3026,4225,1946,2
3027,4225,16222,2
3028,4225,7970,2
3029,4225,18038,4
3030,4225,12634,3
3031,4225,6082,5
3032,4225,3483,4
3033,4225,568,4
3034,4225,5673,3
3035,4225,4354,3
3036,4225,14886,5
3037,4225,10263,1
3038,4225,3363,3
3039,4225,10488,3
3040,4225,6552,3
3041,4225,13021,3
3042,4225,16207,3
3043,4225,5804,3
3044,4225,1080,3
3045,4225,13535,4
3046,4225,12622,3
3047,4225,3686,4
3048,4225,1627,4
3049,4225,1075,4
3050,4225,6692,4
3051,4250,15545,5
3052,4250,8144,5
3053,4250,3145,5
3054,4250,5629,3
3055,4250,18665,4
3056,4250,3940,5
3057,4250,17049,2
3058,4250,18207,4
3059,4250,7532,3
3060,4250,3973,5
3061,4250,312,5
3062,4250,1367,5
3063,4250,897,3
3064,4250,5008,4
3065,4250,1633,3
3066,4250,10585,4
3067,4250,15897,3
3068,4250,8841,3
3069,4250,16058,4
3070,4250,12553,4
3071,4250,2041,4
3072,4250,4479,3
3073,4250,14170,1
3074,4250,12499,5
3075,4299,239,3
3076,4299,918,4
3077,4299,13439,3
3078,4299,4957,4
3079,4299,1313,4
3080,4299,11481,3
3081,4299,3007,3
3082,4299,5493,5
3083,4299,9479,4
3084,4299,11602,3
3085,4299,3187,4
3086,4299,15413,4
3087,4299,2459,4
3088,4299,10854,2
3089,4299,15941,2
3090,4299,12030,4
3091,4299,11813,3
3092,4299,14277,4
3093,4299,14292,2
3094,4299,10498,3
3095,4299,9146,5
3096,4299,3310,2
3097,4299,18804,3
3098,4299,4312,4
3099,4299,5609,3
3100,4299,458,3
3101,4299,17418,2
3102,4299,11002,3
3103,4299,5181,3
3104,4299,1340,2
3105,4299,11130,2
3106,4299,12700,3
3107,4299,4725,3
3108,4299,16805,4
3109,4299,5197,2
3110,4312,4583,2
3111,4312,15376,2
3112,4312,14021,3
3113,4312,13699,3
3114,4312,4820,3
3115,4312,17769,5
3116,4312,13748,4
3117,4312,345,2
3118,4312,9189,5
3119,4312,10890,5
3120,4312,16272,3
3121,4312,7860,5
3122,4312,802,4
3123,4312,10031,3
3124,4312,11561,3
3125,4312,13854,4
3126,4312,15985,3
3127,4312,8011,3
3128,4312,9,4
3129,4312,14617,5
3130,4312,2740,1
3131,4312,2822,3
3132,4312,2453,5
3133,4312,13767,2
3134,4312,4182,3
3135,4312,5088,4
3136,4312,13509,3
3137,4312,6840,4
3138,4312,5747,5
3139,4312,4564,3
3140,4312,9807,3
3141,4312,13555,5
3142,4312,12266,3
3143,4312,8445,2
3144,4312,11726,5
3145,4312,1627,5
3146,4312,11001,3
3147,4312,15676,4
3148,4312,3351,3
3149,4312,15085,4
3150,4349,7625,5
3151,4349,11616,4
3152,4349,13135,3
3153,4349,10034,4
3154,4349,1350,5
3155,4349,5783,3
3156,4349,15501,3
3157,4349,8373,4
3158,4349,3275,3
3159,4349,1602,3
3160,4349,5629,4
3161,4349,461,3
3162,4349,10228,4
3163,4349,8126,4
3164,4349,2389,4
3165,4349,9811,3
3166,4349,18540,2
3167,4349,1671,3
3168,4349,5144,1
3169,4349,9006,4
3170,4349,6855,3
3171,4349,7781,4
3172,4349,9889,3
3173,4349,13570,4
3174,4349,16497,4
3175,4349,1177,4
3176,4349,14432,1
3177,4349,4584,4
3178,4349,17377,4
3179,4349,2253,2
3180,4349,1850,3
3181,4349,8306,3
3182,4349,750,5
3183,4349,997,2
3184,4349,282,5
3185,4349,1925,2
3186,4349,9475,2
3187,4349,1813,4
3188,4349,13626,3
3189,4349,10676,3
3190,4349,7358,3
3191,4349,15486,4
3192,4349,18806,2
3193,4349,7357,3
3194,4375,1795,4
3195,4375,12309,4
3196,4375,18255,2
3197,4375,18166,3
3198,4375,10223,4
3199,4375,3122,4
3200,4375,1110,3
3201,4375,1733,4
3202,4375,8127,2
3203,4375,7564,3
3204,4375,14360,4
3205,4375,4238,3
3206,4375,3686,4
3207,4375,2947,3
3208,4375,4758,5
3209,4375,8585,3
3210,4375,15275,1
3211,4375,18862,2
3212,4375,3274,5
3213,4375,2382,1
3214,4375,14448,4
3215,4375,14688,5
3216,4375,7295,4
3217,4375,212,5
3218,4375,9825,3
3219,4375,11449,3
3220,4375,14886,5
3221,4375,11917,4
3222,4375,6181,1
3223,4375,15585,5
3224,4375,13688,3
3225,4375,12015,2
3226,4375,18278,4
3227,4375,6825,3
3228,4375,2333,3
3229,4451,1628,3
3230,4451,3657,3
3231,4451,12131,3
3232,4451,2465,4
3233,4451,713,3
3234,4451,8224,4
3235,4451,11983,5
3236,4451,10055,3
3237,4451,9529,2
3238,4451,3406,3
3239,4451,3164,4
3240,4451,9308,2
3241,4451,17380,5
3242,4451,11492,3
3243,4451,18642,1
3244,4451,10267,3
3245,4451,5559,3
3246,4451,6599,3
3247,4451,11015,4
3248,4451,11804,3
3249,4451,13727,4
3250,4451,17873,5
3251,4451,16590,3
3252,4451,2602,3
3253,4451,11091,4
3254,4451,7532,2
3255,4451,11383,4
3256,4462,11391,4
3257,4462,19102,4
3258,4462,18218,3
3259,4462,12640,4
3260,4462,13386,5
3261,4462,1935,5
3262,4462,9440,3
3263,4462,9028,4
3264,4462,16926,4
3265,4462,13050,5
3266,4462,7011,4
3267,4462,13719,3
3268,4462,1655,2
3269,4462,2904,3
3270,4462,2805,3
3271,4462,16402,4
3272,4462,16601,2
3273,4462,992,4
3274,4462,18239,3
3275,4462,7213,3
3276,4462,2852,4
3277,4462,17761,3
3278,4462,16054,3
3279,4462,11625,3
3280,4462,9268,3
3281,4462,17938,3
3282,4462,13969,3
3283,4462,17541,5
3284,4462,2390,4
3285,4462,6437,4
3286,4462,12867,4
3287,4462,11455,3
3288,4462,13170,4
3289,4462,11514,4
3290,4462,17702,3
3291,4462,4823,3
3292,4462,12650,4
3293,4462,11621,3
3294,4462,6497,4
3295,4462,6775,5
3296,4474,8855,4
3297,4474,9256,3
3298,4474,12761,5
3299,4474,16570,3
3300,4474,6812,4
3301,4474,4691,3
3302,4474,10350,1
3303,4474,5944,4
3304,4474,607,4
3305,4474,4570,4
3306,4474,6302,4
3307,4474,6490,3
3308,4474,16013,2
3309,4474,4274,3
3310,4474,12501,3
3311,4474,4888,4
3312,4474,17688,4
3313,4474,6331,4
3314,4474,5768,5
3315,4474,10393,4
3316,4474,1942,2
3317,4474,4744,4
3318,4474,18978,3
3319,4474,6532,3
3320,4474,6110,4
3321,4474,5641,3
3322,4474,18908,4
3323,4474,10266,4
3324,4474,10014,5
3325,4474,7854,4
3326,4474,16600,3
3327,4474,13011,5
3328,4474,15298,4
3329,4474,9411,3
3330,4474,16742,3
3331,4474,6962,3
3332,4474,2725,3
3333,4474,10578,4
3334,4483,11678,4
3335,4483,6441,2
3336,4483,9589,3
3337,4483,7975,3
3338,4483,14740,4
3339,4483,4328,3
3340,4483,10454,2
3341,4483,3455,4
3342,4483,6383,3
3343,4483,2588,3
3344,4483,13510,4
3345,4483,18919,2
3346,4483,2602,4
3347,4483,11830,5
3348,4483,3116,4
3349,4483,4576,2
3350,4483,7347,3
3351,4483,17223,5
3352,4483,4146,2
3353,4483,893,5
3354,4483,7020,3
3355,4483,7873,2
3356,4483,12372,4
3357,4483,1161,3
3358,4483,14379,2
3359,4483,15393,4
3360,4483,15094,4
3361,4483,1451,4
3362,4483,10478,5
3363,4483,6085,3
3364,4483,2442,3
3365,4483,2130,3
3366,4483,9393,5
3367,4483,15276,2
3368,4483,2910,4
3369,4483,6876,5
3370,4483,8807,5
3371,4483,19143,4
3372,4483,15936,4
3373,4483,16830,4
3374,4483,12057,4
3375,4483,4105,4
3376,4483,10525,4
3377,4483,2509,2
3378,4483,3382,3
3379,4483,14259,4
3380,4483,3472,2
3381,4492,1143,5
3382,4492,4124,4
3383,4492,8283,3
3384,4492,10161,2
3385,4492,545,4
3386,4492,15509,3
3387,4492,11770,3
3388,4492,7664,3
3389,4492,10317,3
3390,4492,5359,2
3391,4492,564,2
3392,4492,10427,4
3393,4492,14992,2
3394,4492,7560,4
3395,4492,4231,4
3396,4492,18908,3
3397,4492,13626,2
3398,4492,2869,5
3399,4492,10325,5
3400,4492,17857,5
3401,4492,18629,2
3402,4492,10502,3
3403,4492,1620,3
3404,4492,7643,2
3405,4492,18303,4
3406,4492,16568,4
3407,4492,6977,5
3408,4632,781,2
3409,4632,6342,3
3410,4632,5078,4
3411,4632,3019,4
3412,4632,10066,3
3413,4632,18145,2
3414,4632,3776,2
3415,4632,10573,3
3416,4632,16030,3
3417,4632,14718,5
3418,4632,4359,5
3419,4632,16158,3
3420,4632,3578,3
3421,4632,12697,4
3422,4632,15110,4
3423,4632,18874,4
3424,4632,6965,4
3425,4632,15659,3
3426,4632,16557,3
3427,4632,5140,5
3428,4632,18742,4
3429,4632,9802,5
3430,4632,4792,5
3431,4632,10059,4
3432,4632,5961,5
3433,4632,2467,2
3434,4632,9425,4
3435,4632,10365,4
3436,4632,4121,4
3437,4632,5071,4
3438,4632,8462,2
3439,4632,10788,3
3440,4632,11297,4
3441,4632,14584,4
3442,4632,4944,5
3443,4632,12273,2
3444,4632,1599,5
3445,4632,13341,5
3446,4632,7425,2
3447,4632,3239,3
3448,4632,9844,3
3449,4632,1228,4
3450,4632,15058,5
3451,4644,336,2
3452,4644,10020,3
3453,4644,10225,3
3454,4644,4691,5
3455,4644,12149,2
3456,4644,15411,3
3457,4644,10548,3
3458,4644,3504,5
3459,4644,14890,1
3460,4644,18891,4
3461,4644,6654,4
3462,4644,5799,4
3463,4644,9925,1
3464,4644,18288,5
3465,4644,18507,5
3466,4644,14102,3
3467,4644,13601,4
3468,4644,1325,4
3469,4644,18400,3
3470,4644,3649,5
3471,4644,7886,4
3472,4644,14769,3
3473,4644,12330,3
3474,4654,18960,5
3475,4654,17740,5
3476,4654,11875,4
3477,4654,13652,4
3478,4654,2218,4
3479,4654,3454,5
3480,4654,6357,3
3481,4654,5381,4
3482,4654,14260,4
3483,4654,2725,5
3484,4654,3847,3
3485,4654,6065,2
3486,4654,17450,3
3487,4654,3348,4
3488,4654,13724,4
3489,4654,10589,2
3490,4654,7708,1
3491,4654,2684,3
3492,4654,18434,5
3493,4654,6165,3
3494,4654,12770,4
3495,4654,13752,4
3496,4654,2401,3
3497,4654,8314,4
3498,4654,17265,3
3499,4654,5974,2
3500,4654,178,1
3501,4654,3389,5
3502,4654,16333,3
3503,4654,17215,3
3504,4654,10995,3
3505,4745,15867,4
3506,4745,6353,1
3507,4745,7774,4
3508,4745,12959,5
3509,4745,4166,5
3510,4745,3987,4
3511,4745,5665,4
3512,4745,2297,5
3513,4745,2029,5
3514,4745,16298,4
3515,4745,1766,5
3516,4745,8254,2
3517,4745,14097,5
3518,4745,18014,1
3519,4745,1098,2
3520,4745,12956,4
3521,4745,1460,3
3522,4745,11096,5
3523,4745,10053,3
3524,4745,11951,3
3525,4745,4528,3
3526,4745,271,4
3527,4745,3678,4
3528,4745,17200,5
3529,4745,9922,3
3530,4745,18405,4
3531,4745,3853,1
3532,4745,6850,2
3533,4745,11734,3
3534,4745,4674,2
3535,4745,9793,4
3536,4745,8814,3
3537,4745,14543,3
3538,4745,17191,3
3539,4745,18598,3
3540,4745,5913,4
3541,4745,6878,3
3542,4745,8999,3
3543,4745,18804,4
3544,4745,6861,2
3545,4745,10728,3
3546,4745,13409,3
3547,4839,5262,4
3548,4839,3164,3
3549,4839,1941,3
3550,4839,7100,5
3551,4839,11556,4
3552,4839,17256,3
3553,4839,7782,5
3554,4839,4611,3
3555,4839,16735,4
3556,4839,6675,3
3557,4839,2378,1
3558,4839,14090,4
3559,4839,1846,2
3560,4839,8443,2
3561,4839,12175,3
3562,4839,5037,3
3563,4839,10836,4
3564,4839,15216,3
3565,4839,17895,5
3566,4839,1644,5
3567,4839,1899,3
3568,4839,5088,4
3569,4839,15268,4
3570,4839,5168,5
3571,4839,13305,2
3572,4839,12081,4
3573,4839,6902,4
3574,4839,11924,4
3575,4839,3688,4
3576,4839,17214,3
3577,4839,569,4
3578,4839,771,5
3579,4839,13009,5
3580,4839,4323,4
3581,4839,18507,3
3582,4839,2564,2
3583,4851,12817,4
3584,4851,7136,2
3585,4851,15727,2
3586,4851,17542,4
3587,4851,16176,3
3588,4851,12163,2
3589,4851,18963,2
3590,4851,8953,3
3591,4851,17108,3
3592,4851,10826,1
3593,4851,11601,4
3594,4851,1129,4
3595,4851,18404,5
3596,4851,14800,1
3597,4851,2376,5
3598,4851,11345,2
3599,4851,12633,1
3600,4851,3953,5
3601,4851,10114,3
3602,4851,7281,2
3603,4851,11474,3
3604,4851,14729,3
3605,4851,14471,5
3606,4851,14128,5
3607,4851,10575,4
3608,4851,19124,4
3609,4851,8215,5
3610,4851,18845,4
3611,4851,3406,5
3612,4851,8078,3
3613,4851,12837,4
3614,4884,18077,4
3615,4884,204,5
3616,4884,6632,4
3617,4884,7577,3
3618,4884,7864,4
3619,4884,13250,3
3620,4884,7213,3
3621,4884,4120,4
3622,4884,17584,4
3623,4884,1909,1
3624,4884,10769,4
3625,4884,17888,2
3626,4884,5877,3
3627,4884,14109,3
3628,4884,2880,5
3629,4884,12407,2
3630,4884,1247,3
3631,4884,4046,3
3632,4884,10065,4
3633,4884,14613,4
3634,4884,3848,1
3635,4884,15698,4
3636,4884,5077,1
3637,4884,19098,3
3638,4884,9583,3
3639,4884,4447,5
3640,4884,6596,5
3641,4884,3133,3
3642,4884,15842,3
3643,4884,9333,4
3644,4884,12870,3
3645,4884,10035,5
3646,4884,9613,2
3647,4986,739,2
3648,4986,17725,4
3649,4986,13820,3
3650,4986,16809,5
3651,4986,10971,5
3652,4986,2758,4
3653,4986,9334,4
3654,4986,12756,4
3655,4986,1536,3
3656,4986,19058,3
3657,4986,1680,3
3658,4986,3904,5
3659,4986,10944,2
3660,4986,13049,1
3661,4986,1854,3
3662,4986,17877,2
3663,4986,6058,2
3664,4986,2523,3
3665,4986,4926,5
3666,4986,13609,3
3667,4986,15176,4
3668,4986,14268,3
3669,4986,16858,5
3670,4986,18178,1
3671,4986,6426,4
3672,4986,17952,4
3673,4986,1313,4
3674,4986,17606,4
3675,4986,13673,3
3676,4986,7069,3
3677,4986,10819,2
3678,4986,7945,5
3679,4986,18768,4
3680,4986,8659,2
3681,4986,3784,3
3682,4986,5664,5
3683,4986,12723,4
3684,4986,7645,5
3685,4986,6592,4
3686,4986,6801,4
3687,4986,7859,3
3688,4986,19149,5
3689,4986,14160,3
3690,4986,275,2
3691,4986,1306,3
3692,4986,878,5
3693,5003,6147,2
3694,5003,2409,3
3695,5003,1809,2
3696,5003,15217,4
3697,5003,536,5
3698,5003,8491,5
3699,5003,18222,4
3700,5003,8377,5
3701,5003,17789,2
3702,5003,17133,4
3703,5003,14614,2
3704,5003,19062,2
3705,5003,2018,2
3706,5003,12549,4
3707,5003,16773,4
3708,5003,14454,3
3709,5003,12741,3
3710,5003,5687,4
3711,5003,3746,3
3712,5003,9886,5
3713,5003,7286,4
3714,5003,14518,3
3715,5003,13095,4
3716,5003,9715,3
3717,5003,14630,4
3718,5003,18213,3
3719,5003,11335,5
3720,5003,93,4
3721,5003,16113,4
3722,5003,837,4
3723,5003,1500,5
3724,5003,2451,4
3725,5003,4706,2
3726,5004,13655,4
3727,5004,11839,2
3728,5004,14535,5
3729,5004,13181,3
3730,5004,9086,2
3731,5004,5720,2
3732,5004,1978,5
3733,5004,14489,4
3734,5004,5253,5
3735,5004,8937,4
3736,5004,13047,4
3737,5004,4549,5
3738,5004,9287,4
3739,5004,6061,3
3740,5004,11864,3
3741,5004,13016,2
3742,5004,11468,3
3743,5004,17680,5
3744,5004,3731,5
3745,5004,3728,4
3746,5004,4124,1
3747,5004,19117,1
3748,5004,945,4
3749,5004,7831,5
3750,5004,60,5
3751,5004,16081,3
3752,5004,9674,5
3753,5004,18909,1
3754,5004,17541,3
3755,5004,14702,3
3756,5004,3891,2
3757,5027,6899,4
3758,5027,16684,3
3759,5027,18704,3
3760,5027,15795,3
3761,5027,18285,5
3762,5027,3748,5
3763,5027,16748,3
3764,5027,7490,4
3765,5027,12609,1
3766,5027,18546,5
3767,5027,12595,5
3768,5027,15184,2
3769,5027,3251,5
3770,5027,8214,3
3771,5027,11912,2
3772,5027,16657,5
3773,5027,4285,4
3774,5027,3458,3
3775,5027,15385,3
3776,5027,16022,3
3777,5027,8478,3
3778,5027,3747,3
3779,5027,2021,4
3780,5039,18818,5
3781,5039,4338,3
3782,5039,4025,3
3783,5039,5222,2
3784,5039,3048,3
3785,5039,17669,3
3786,5039,13485,4
3787,5039,18449,3
3788,5039,4911,5
3789,5039,440,4
3790,5039,1446,4
3791,5039,6162,1
3792,5039,7701,4
3793,5039,5460,5
3794,5039,8628,4
3795,5039,6277,4
3796,5039,19177,5
3797,5039,3605,3
3798,5039,16709,5
3799,5039,2428,4
3800,5039,1364,2
3801,5039,5595,5
3802,5039,14788,4
3803,5039,642,4
3804,5039,11032,5
3805,5039,5466,2
3806,5039,8911,3
3807,5039,16644,2
3808,5039,2988,4
3809,5039,7302,3
3810,5039,8488,4
3811,5079,9149,2
3812,5079,18845,5
3813,5079,13304,3
3814,5079,15790,5
3815,5079,8158,3
3816,5079,8497,3
3817,5079,17298,4
3818,5079,14410,4
3819,5079,10844,3
3820,5079,17979,3
3821,5079,6788,4
3822,5079,18819,3
3823,5079,1927,3
3824,5079,6497,5
3825,5079,17757,3
3826,5079,10161,2
3827,5079,13649,5
3828,5079,19172,2
3829,5079,4901,4
3830,5079,9600,2
3831,5079,7301,4
3832,5085,14082,4
3833,5085,6114,3
3834,5085,5600,3
3835,5085,6087,4
3836,5085,3416,3
3837,5085,16296,4
3838,5085,18873,3
3839,5085,7123,3
3840,5085,14167,2
3841,5085,10886,3
3842,5085,10068,3
3843,5085,4637,2
3844,5085,15247,5
3845,5085,3619,3
3846,5085,4813,5
3847,5085,3874,2
3848,5085,5817,3
3849,5085,14067,4
3850,5085,18046,3
3851,5085,4405,4
3852,5085,10171,5
3853,5085,10691,1
3854,5085,15844,1
3855,5085,8745,3
3856,5085,8546,3
3857,5085,7445,4
3858,5085,991,5
3859,5085,3478,2
3860,5085,13948,3
3861,5085,10250,5
3862,5085,11203,5
3863,5085,795,5
3864,5085,9620,3
3865,5085,2922,4
3866,5085,18589,3
3867,5085,6083,4
3868,5178,8050,4
3869,5178,10708,4
3870,5178,15784,4
3871,5178,933,3
3872,5178,17775,3
3873,5178,2879,3
3874,5178,15057,3
3875,5178,14794,2
3876,5178,12048,2
3877,5178,5642,2
3878,5178,8198,3
3879,5178,13807,2
3880,5178,3640,3
3881,5178,17494,5
3882,5178,3990,5
3883,5178,5132,3
3884,5178,16990,1
3885,5178,13194,1
3886,5178,10350,3
3887,5178,17,2
3888,5178,7863,3
3889,5178,1380,2
3890,5178,13475,2
3891,5178,4439,2
3892,5209,11835,3
3893,5209,4714,3
3894,5209,17070,2
3895,5209,2459,4
3896,5209,7812,4
3897,5209,8397,4
3898,5209,8777,5
3899,5209,9058,3
3900,5209,2194,5
3901,5209,2718,2
3902,5209,16359,5
3903,5209,10364,5
3904,5209,7520,4
3905,5209,6428,3
3906,5209,14243,3
3907,5209,3135,3
3908,5209,7998,5
3909,5209,9783,3
3910,5209,15745,5
3911,5209,14440,4
3912,5209,7407,3
3913,5209,18802,4
3914,5209,6704,3
3915,5346,8695,3
3916,5346,16281,4
3917,5346,2203,3
3918,5346,18960,2
3919,5346,2664,3
3920,5346,12380,3
3921,5346,11405,3
3922,5346,18574,4
3923,5346,3542,2
3924,5346,5519,4
3925,5346,10326,4
3926,5346,1419,5
3927,5346,14403,3
3928,5346,13431,4
3929,5346,2228,5
3930,5346,14585,3
3931,5346,17628,4
3932,5346,12285,4
3933,5346,11420,1
3934,5346,15540,3
3935,5346,19007,4
3936,5346,14555,3
3937,5346,7948,5
3938,5346,17742,3
3939,5346,16939,3
3940,5346,13494,4
3941,5346,3835,4
3942,5346,11546,2
3943,5362,4021,3
3944,5362,4047,4
3945,5362,13309,3
3946,5362,7198,4
3947,5362,11373,4
3948,5362,3377,3
3949,5362,11176,4
3950,5362,19024,2
3951,5362,5075,2
3952,5362,16043,4
3953,5362,1414,4
3954,5362,13114,3
3955,5362,9821,4
3956,5362,15975,4
3957,5362,6058,4
3958,5362,6912,3
3959,5362,14384,3
3960,5362,14479,3
3961,5362,7783,4
3962,5362,6843,3
3963,5362,16633,4
3964,5362,7449,2
3965,5362,9759,3
3966,5362,32,3
3967,5362,5301,5
3968,5362,8320,3
3969,5362,4858,3
3970,5362,1932,3
3971,5362,5766,3
3972,5362,5415,2
3973,5362,10793,4
3974,5362,16789,3
3975,5362,2923,4
3976,5368,15948,4
3977,5368,12157,5
3978,5368,7910,3
3979,5368,17434,3
3980,5368,4,2
3981,5368,6583,4
3982,5368,13801,3
